batch,gameID,player,loc,image,interval,time,ntags,ntag_image1,ntag_image2,ntag_image3,ntag_image4,ntag_image5,ntag_image6,uniqueID,ind,condition
batch_061119,40,2,5,6,12085,3.493216667,10,1,7,2,2,1,5,batch_061119 40 2,50,competition
batch_061119,40,2,5,6,9093,3.644766667,11,1,7,2,2,1,6,batch_061119 40 2,50,competition
batch_061119,40,2,5,6,13033,3.861983333,12,1,7,2,2,1,7,batch_061119 40 2,50,competition
batch_061119,40,2,5,6,10076,4.029916667,13,1,7,2,2,1,8,batch_061119 40 2,50,competition
batch_061119,40,1,3,5,41299,4.197416667,4,1,7,2,2,2,8,batch_061119 40 1,49,competition
batch_061119,40,3,1,2,7143,4.281266667,6,1,8,2,2,2,8,batch_061119 40 3,51,competition
batch_061119,40,1,3,5,16103,4.4658,5,1,8,2,2,3,8,batch_061119 40 1,49,competition
batch_061119,40,2,5,6,29163,4.515966667,14,1,8,2,2,3,9,batch_061119 40 2,50,competition
batch_061119,40,3,1,2,14082,4.515966667,7,1,9,2,2,3,9,batch_061119 40 3,51,competition
batch_061119,40,2,5,6,7036,4.633233333,15,1,9,2,2,3,10,batch_061119 40 2,50,competition
batch_061119,40,1,3,5,25092,4.884,6,1,9,2,2,4,10,batch_061119 40 1,49,competition
batch_061119,40,3,2,1,9039,4.900716667,8,2,9,2,2,4,10,batch_061119 40 3,51,competition
batch_061119,40,3,2,1,4019,4.9677,9,3,9,2,2,4,10,batch_061119 40 3,51,competition
batch_061119,40,3,2,1,3019,5.018016667,10,4,9,2,2,4,10,batch_061119 40 3,51,competition
batch_061119,40,1,3,5,11047,5.068116667,7,4,9,2,2,5,10,batch_061119 40 1,49,competition
batch_061119,40,2,4,4,22084,5.151633333,16,4,9,2,3,5,10,batch_061119 40 2,50,competition
batch_061119,40,3,2,1,12026,5.21845,11,5,9,2,3,5,10,batch_061119 40 3,51,competition
batch_061119,40,1,3,5,23064,5.452516667,8,5,9,2,3,6,10,batch_061119 40 1,49,competition
batch_061119,40,1,3,5,21107,5.8043,9,5,9,2,3,7,10,batch_061119 40 1,49,competition
batch_061119,40,1,3,5,20194,6.140866667,10,5,9,2,3,8,10,batch_061119 40 1,49,competition
batch_061119,40,1,3,5,45490,6.899033333,11,5,9,2,3,9,10,batch_061119 40 1,49,competition
batch_061119,40,1,3,5,26106,7.334133333,12,5,9,2,3,10,10,batch_061119 40 1,49,competition
batch_061119,40,1,3,5,25072,7.752,13,5,9,2,3,11,10,batch_061119 40 1,49,competition
batch_061119,40,1,3,5,32102,8.287033333,14,5,9,2,3,12,10,batch_061119 40 1,49,competition
batch_061119,40,1,4,4,36143,9.156766667,15,5,9,2,4,12,10,batch_061119 40 1,49,competition
batch_061119,40,1,4,4,29132,9.6423,16,5,9,2,5,12,10,batch_061119 40 1,49,competition
batch_061119,42,3,1,3,41483,0.82925,1,0,0,1,0,0,0,batch_061119 42 3,54,competition
batch_061119,42,2,1,3,49620,0.948083333,1,0,0,2,0,0,0,batch_061119 42 2,53,competition
batch_061119,42,3,1,3,33252,1.38345,2,0,0,3,0,0,0,batch_061119 42 3,54,competition
batch_061119,42,2,1,3,33208,1.50155,2,0,0,4,0,0,0,batch_061119 42 2,53,competition
batch_061119,42,2,1,3,33167,2.054333333,3,0,0,5,0,0,0,batch_061119 42 2,53,competition
batch_061119,42,2,1,3,25140,2.473333333,4,0,0,6,0,0,0,batch_061119 42 2,53,competition
batch_061119,42,3,1,3,88477,2.858066667,3,0,0,7,0,0,0,batch_061119 42 3,54,competition
batch_061119,42,3,1,3,37117,3.476683333,4,0,0,8,0,0,0,batch_061119 42 3,54,competition
batch_061119,42,2,2,4,19067,3.4934,5,0,0,8,1,0,0,batch_061119 42 2,53,competition
batch_061119,42,3,1,3,15065,3.727766667,5,0,0,9,1,0,0,batch_061119 42 3,54,competition
batch_061119,42,3,1,3,12194,3.931,6,0,0,10,1,0,0,batch_061119 42 3,54,competition
batch_061119,42,1,1,3,227539,4.081483333,1,0,0,11,1,0,0,batch_061119 42 1,52,competition
batch_061119,42,2,2,4,40302,4.1651,6,0,0,11,2,0,0,batch_061119 42 2,53,competition
batch_061119,42,1,1,3,55528,5.00695,2,0,0,12,2,0,0,batch_061119 42 1,52,competition
batch_061119,42,2,2,4,52535,5.040683333,7,0,0,12,3,0,0,batch_061119 42 2,53,competition
batch_061119,42,1,1,3,18075,5.3082,3,0,0,13,3,0,0,batch_061119 42 1,52,competition
batch_061119,42,2,2,4,19058,5.358316667,8,0,0,13,4,0,0,batch_061119 42 2,53,competition
batch_061119,42,3,2,4,70604,5.39175,7,0,0,13,5,0,0,batch_061119 42 3,54,competition
batch_061119,42,3,2,4,11036,5.575683333,8,0,0,13,6,0,0,batch_061119 42 3,54,competition
batch_061119,42,2,2,4,28084,5.826383333,9,0,0,13,7,0,0,batch_061119 42 2,53,competition
batch_061119,42,3,2,4,26074,6.01025,9,0,0,13,8,0,0,batch_061119 42 3,54,competition
batch_061119,42,3,2,4,7022,6.127283333,10,0,0,13,9,0,0,batch_061119 42 3,54,competition
batch_061119,42,2,3,5,33129,6.562183333,10,0,0,13,9,1,0,batch_061119 42 2,53,competition
batch_061119,42,1,1,3,83269,6.696016667,4,0,0,14,9,1,0,batch_061119 42 1,52,competition
batch_061119,42,3,2,4,34124,6.696016667,11,0,0,14,10,1,0,batch_061119 42 3,54,competition
batch_061119,42,2,3,5,22086,6.930283333,11,0,0,14,10,2,0,batch_061119 42 2,53,competition
batch_061119,42,2,3,5,23085,7.315033333,12,0,0,14,10,3,0,batch_061119 42 2,53,competition
batch_061119,42,2,3,5,22110,7.683533333,13,0,0,14,10,4,0,batch_061119 42 2,53,competition
batch_061119,44,1,6,2,54316,1.5626,1,0,1,0,0,0,0,batch_061119 44 1,55,competition
batch_061119,44,2,2,3,56353,1.933116667,1,0,1,1,0,0,0,batch_061119 44 2,56,competition
batch_061119,44,3,6,2,79562,1.966583333,1,0,2,1,0,0,0,batch_061119 44 3,57,competition
batch_061119,44,3,6,2,15056,2.217516667,2,0,3,1,0,0,0,batch_061119 44 3,57,competition
batch_061119,44,1,6,2,43619,2.289583333,2,0,4,1,0,0,0,batch_061119 44 1,55,competition
batch_061119,44,2,2,3,45492,2.691316667,2,0,4,2,0,0,0,batch_061119 44 2,56,competition
batch_061119,44,2,2,3,13058,2.90895,3,0,4,3,0,0,0,batch_061119 44 2,56,competition
batch_061119,44,3,6,2,43498,2.942483333,3,0,5,3,0,0,0,batch_061119 44 3,57,competition
batch_061119,44,1,6,2,47201,3.076266667,3,0,6,3,0,0,0,batch_061119 44 1,55,competition
batch_061119,44,3,6,2,41123,3.627866667,4,0,7,3,0,0,0,batch_061119 44 3,57,competition
batch_061119,44,2,2,3,53168,3.795083333,4,0,7,4,0,0,0,batch_061119 44 2,56,competition
batch_061119,44,3,6,2,41138,4.3135,5,0,8,4,0,0,0,batch_061119 44 3,57,competition
batch_061119,44,2,2,3,66235,4.899,5,0,8,5,0,0,0,batch_061119 44 2,56,competition
batch_061119,44,1,6,2,123419,5.13325,4,0,9,5,0,0,0,batch_061119 44 1,55,competition
batch_061119,44,3,6,2,53197,5.200116667,6,0,10,5,0,0,0,batch_061119 44 3,57,competition
batch_061119,44,1,6,2,34252,5.704116667,5,0,11,5,0,0,0,batch_061119 44 1,55,competition
batch_061119,44,2,3,4,52430,6.107116667,6,0,11,5,1,0,0,batch_061119 44 2,56,competition
batch_061119,44,3,6,2,54420,6.107116667,7,0,12,5,1,0,0,batch_061119 44 3,57,competition
batch_061119,44,2,3,4,27053,6.558,7,0,12,5,2,0,0,batch_061119 44 2,56,competition
batch_061119,44,2,3,4,37090,7.176166667,8,0,12,5,3,0,0,batch_061119 44 2,56,competition
batch_061119,44,1,6,2,116381,7.6438,6,0,13,5,3,0,0,batch_061119 44 1,55,competition
batch_061119,44,2,3,4,33068,7.7273,9,0,13,5,4,0,0,batch_061119 44 2,56,competition
batch_061119,44,1,6,2,9018,7.7941,7,0,14,5,4,0,0,batch_061119 44 1,55,competition
batch_061119,44,3,3,4,43160,8.279333333,8,0,14,5,5,0,0,batch_061119 44 3,57,competition
batch_061119,44,3,3,4,20114,8.614566667,9,0,14,5,6,0,0,batch_061119 44 3,57,competition
batch_061119,44,2,3,4,59271,8.71515,10,0,14,5,7,0,0,batch_061119 44 2,56,competition
batch_061119,44,3,3,4,44380,9.354233333,10,0,14,5,8,0,0,batch_061119 44 3,57,competition
batch_061119,44,3,3,4,21109,9.70605,11,0,14,5,9,0,0,batch_061119 44 3,57,competition
batch_061119,44,1,1,5,23231,9.83995,8,0,14,5,9,1,0,batch_061119 44 1,55,competition
batch_061119,44,2,4,1,52417,9.873383333,11,1,14,5,9,1,0,batch_061119 44 2,56,competition
batch_061119,50,1,2,4,16282,0.569416667,1,0,0,0,1,0,0,batch_061119 50 1,58,competition
batch_061119,50,3,1,5,35354,0.7202,1,0,0,0,1,1,0,batch_061119 50 3,60,competition
batch_061119,50,3,1,5,9047,0.870983333,2,0,0,0,1,2,0,batch_061119 50 3,60,competition
batch_061119,50,2,1,5,42382,0.921083333,1,0,0,0,1,3,0,batch_061119 50 2,59,competition
batch_061119,50,2,1,5,7015,1.038,2,0,0,0,1,4,0,batch_061119 50 2,59,competition
batch_061119,50,1,2,4,33126,1.121516667,2,0,0,0,2,4,0,batch_061119 50 1,58,competition
batch_061119,50,2,1,5,5011,1.121516667,3,0,0,0,2,5,0,batch_061119 50 2,59,competition
batch_061119,50,2,1,5,10017,1.288466667,4,0,0,0,2,6,0,batch_061119 50 2,59,competition
batch_061119,50,3,1,5,29057,1.355266667,3,0,0,0,2,7,0,batch_061119 50 3,60,competition
batch_061119,50,3,1,5,9017,1.50555,4,0,0,0,2,8,0,batch_061119 50 3,60,competition
batch_061119,50,3,1,5,10035,1.6728,5,0,0,0,2,9,0,batch_061119 50 3,60,competition
batch_061119,50,3,1,5,10016,1.839733333,6,0,0,0,2,10,0,batch_061119 50 3,60,competition
batch_061119,50,1,2,4,45098,1.87315,3,0,0,0,3,10,0,batch_061119 50 1,58,competition
batch_061119,50,3,1,5,12032,2.040266667,7,0,0,0,3,11,0,batch_061119 50 3,60,competition
batch_061119,50,3,1,5,21043,2.390983333,8,0,0,0,3,12,0,batch_061119 50 3,60,competition
batch_061119,50,1,1,5,25060,2.6749,4,0,0,0,3,13,0,batch_061119 50 1,58,competition
batch_061119,50,1,1,5,14031,2.90875,5,0,0,0,3,14,0,batch_061119 50 1,58,competition
batch_061119,50,3,1,5,33078,2.942283333,9,0,0,0,3,15,0,batch_061119 50 3,60,competition
batch_061119,50,3,3,3,15145,3.529133333,10,0,0,1,3,15,0,batch_061119 50 3,60,competition
batch_061119,50,3,3,3,8051,3.663316667,11,0,0,2,3,15,0,batch_061119 50 3,60,competition
batch_061119,50,3,3,3,7046,3.78075,12,0,0,3,3,15,0,batch_061119 50 3,60,competition
batch_061119,50,1,1,5,57455,3.866333333,6,0,0,3,3,16,0,batch_061119 50 1,58,competition
batch_061119,50,3,3,3,16191,4.0506,13,0,0,4,3,16,0,batch_061119 50 3,60,competition
batch_061119,50,1,3,3,24161,4.670633333,7,0,0,5,3,16,0,batch_061119 50 1,58,competition
batch_061119,50,3,4,6,19104,4.905,14,0,0,5,3,16,1,batch_061119 50 3,60,competition
batch_061119,50,3,4,6,11080,5.089666667,15,0,0,5,3,16,2,batch_061119 50 3,60,competition
batch_061119,50,3,4,6,9053,5.24055,16,0,0,5,3,16,3,batch_061119 50 3,60,competition
batch_061119,50,1,3,3,43238,5.391266667,8,0,0,6,3,16,3,batch_061119 50 1,58,competition
batch_061119,50,3,4,6,22099,5.608866667,17,0,0,6,3,16,4,batch_061119 50 3,60,competition
batch_061119,50,3,4,6,9028,5.759333333,18,0,0,6,3,16,5,batch_061119 50 3,60,competition
batch_061119,50,3,4,6,9022,5.9097,19,0,0,6,3,16,6,batch_061119 50 3,60,competition
batch_061119,50,3,4,6,9034,6.060266667,20,0,0,6,3,16,7,batch_061119 50 3,60,competition
batch_061119,50,3,5,2,37172,6.930283333,21,0,1,6,3,16,7,batch_061119 50 3,60,competition
batch_061119,50,1,6,1,30187,7.11425,9,1,1,6,3,16,7,batch_061119 50 1,58,competition
batch_061119,50,3,5,2,11038,7.11425,22,1,2,6,3,16,7,batch_061119 50 3,60,competition
batch_061119,50,3,5,2,8024,7.247983333,23,1,3,6,3,16,7,batch_061119 50 3,60,competition
batch_061119,50,1,6,1,9026,7.264683333,10,2,3,6,3,16,7,batch_061119 50 1,58,competition
batch_061119,50,3,5,2,14034,7.481883333,24,2,4,6,3,16,7,batch_061119 50 3,60,competition
batch_061119,50,3,5,2,6020,7.582216667,25,2,5,6,3,16,7,batch_061119 50 3,60,competition
batch_061119,50,1,6,1,27069,7.715833333,11,3,5,6,3,16,7,batch_061119 50 1,58,competition
batch_061119,50,3,5,2,15036,7.832816667,26,3,6,6,3,16,7,batch_061119 50 3,60,competition
batch_061119,50,3,5,2,12047,8.0336,27,3,7,6,3,16,7,batch_061119 50 3,60,competition
batch_061119,50,3,5,2,5033,8.117483333,28,3,8,6,3,16,7,batch_061119 50 3,60,competition
batch_061119,50,3,5,2,9034,8.26805,29,3,9,6,3,16,7,batch_061119 50 3,60,competition
batch_061119,50,3,5,2,25109,8.686533333,30,3,10,6,3,16,7,batch_061119 50 3,60,competition
batch_061119,52,2,1,5,110443,1.968816667,1,0,0,0,0,1,0,batch_061119 52 2,62,competition
batch_061119,52,2,1,5,17201,2.2555,2,0,0,0,0,2,0,batch_061119 52 2,62,competition
batch_061119,52,3,1,5,126649,2.289033333,1,0,0,0,0,3,0,batch_061119 52 3,63,competition
batch_061119,52,3,1,5,15088,2.5405,2,0,0,0,0,4,0,batch_061119 52 3,63,competition
batch_061119,52,1,2,3,126710,2.574066667,1,0,0,1,0,4,0,batch_061119 52 1,61,competition
batch_061119,52,3,1,5,12072,2.7417,3,0,0,1,0,5,0,batch_061119 52 3,63,competition
batch_061119,52,3,1,5,7029,2.85885,4,0,0,1,0,6,0,batch_061119 52 3,63,competition
batch_061119,52,2,1,5,45236,3.009433333,3,0,0,1,0,7,0,batch_061119 52 2,62,competition
batch_061119,52,3,1,5,22091,3.227033333,5,0,0,1,0,8,0,batch_061119 52 3,63,competition
batch_061119,52,3,1,5,15075,3.596083333,6,0,0,1,0,9,0,batch_061119 52 3,63,competition
batch_061119,52,3,1,5,5033,3.679966667,7,0,0,1,0,10,0,batch_061119 52 3,63,competition
batch_061119,52,3,1,5,5023,3.763683333,8,0,0,1,0,11,0,batch_061119 52 3,63,competition
batch_061119,52,3,1,5,38118,4.398983333,9,0,0,1,0,12,0,batch_061119 52 3,63,competition
batch_061119,52,3,1,5,5014,4.48255,10,0,0,1,0,13,0,batch_061119 52 3,63,competition
batch_061119,52,1,2,3,119525,4.56615,2,0,0,2,0,13,0,batch_061119 52 1,61,competition
batch_061119,52,3,1,5,30121,5.051466667,11,0,0,2,0,14,0,batch_061119 52 3,63,competition
batch_061119,52,1,2,3,30127,5.068266667,3,0,0,3,0,14,0,batch_061119 52 1,61,competition
batch_061119,52,1,3,6,74289,6.874683333,4,0,0,3,0,14,1,batch_061119 52 1,61,competition
batch_061119,52,1,3,6,23107,7.2598,5,0,0,3,0,14,2,batch_061119 52 1,61,competition
batch_061119,52,1,3,6,32175,7.79605,6,0,0,3,0,14,3,batch_061119 52 1,61,competition
batch_061119,52,3,1,5,183745,8.113883333,12,0,0,3,0,15,3,batch_061119 52 3,63,competition
batch_061119,52,3,1,5,11035,8.2978,13,0,0,3,0,16,3,batch_061119 52 3,63,competition
batch_061119,52,3,1,5,22131,8.66665,14,0,0,3,0,17,3,batch_061119 52 3,63,competition
batch_061119,52,3,1,5,27297,9.1216,15,0,0,3,0,18,3,batch_061119 52 3,63,competition
batch_061119,52,3,1,5,20066,9.456033333,16,0,0,3,0,19,3,batch_061119 52 3,63,competition
batch_061119,52,3,1,5,18070,9.7572,17,0,0,3,0,20,3,batch_061119 52 3,63,competition
batch_061119,52,1,6,2,68550,9.807666667,7,0,1,3,0,20,3,batch_061119 52 1,61,competition
batch_061119,59,2,3,3,20153,0.669333333,1,0,0,1,0,0,0,batch_061119 59 2,65,competition
batch_061119,59,2,3,3,14112,0.904533333,2,0,0,2,0,0,0,batch_061119 59 2,65,competition
batch_061119,59,2,3,3,13042,1.1219,3,0,0,3,0,0,0,batch_061119 59 2,65,competition
batch_061119,59,2,3,3,15051,1.37275,4,0,0,4,0,0,0,batch_061119 59 2,65,competition
batch_061119,59,1,1,4,73358,1.808266667,1,0,0,4,1,0,0,batch_061119 59 1,64,competition
batch_061119,59,2,3,3,56452,2.313616667,5,0,0,5,1,0,0,batch_061119 59 2,65,competition
batch_061119,59,1,1,4,40350,2.480766667,2,0,0,5,2,0,0,batch_061119 59 1,64,competition
batch_061119,59,2,3,3,20065,2.648033333,6,0,0,6,2,0,0,batch_061119 59 2,65,competition
batch_061119,59,2,3,3,16063,2.91575,7,0,0,7,2,0,0,batch_061119 59 2,65,competition
batch_061119,59,1,1,4,35148,3.066566667,3,0,0,7,3,0,0,batch_061119 59 1,64,competition
batch_061119,59,1,1,4,29160,3.552566667,4,0,0,7,4,0,0,batch_061119 59 1,64,competition
batch_061119,59,2,5,1,21096.5,3.870283333,8,1,0,7,4,0,0,batch_061119 59 2,65,competition
batch_061119,59,1,1,4,22084,3.920633333,5,1,0,7,5,0,0,batch_061119 59 1,64,competition
batch_061119,59,3,2,6,46424,4.040483333,1,1,0,7,5,0,1,batch_061119 59 3,66,competition
batch_061119,59,2,5,1,13224,4.090683333,9,2,0,7,5,0,1,batch_061119 59 2,65,competition
batch_061119,59,3,2,6,19066,4.35825,2,2,0,7,5,0,2,batch_061119 59 3,66,competition
batch_061119,59,2,5,1,20071,4.4252,10,3,0,7,5,0,2,batch_061119 59 2,65,competition
batch_061119,59,1,1,4,34287,4.492083333,6,3,0,7,6,0,2,batch_061119 59 1,64,competition
batch_061119,59,3,2,6,18061,4.659266667,3,3,0,7,6,0,3,batch_061119 59 3,66,competition
batch_061119,59,3,2,6,9028,4.809733333,4,3,0,7,6,0,4,batch_061119 59 3,66,competition
batch_061119,59,3,2,6,12057,5.010683333,5,3,0,7,6,0,5,batch_061119 59 3,66,competition
batch_061119,59,2,6,5,23104,5.1611,11,3,0,7,6,1,5,batch_061119 59 2,65,competition
batch_061119,59,2,6,5,13113,5.37965,12,3,0,7,6,2,5,batch_061119 59 2,65,competition
batch_061119,59,2,6,5,12030,5.58015,13,3,0,7,6,3,5,batch_061119 59 2,65,competition
batch_061119,59,3,4,2,25178,5.797516667,6,3,1,7,6,3,5,batch_061119 59 3,66,competition
batch_061119,59,2,6,5,16048,5.847616667,14,3,1,7,6,4,5,batch_061119 59 2,65,competition
batch_061119,59,3,4,2,13034,6.01475,7,3,2,7,6,4,5,batch_061119 59 3,66,competition
batch_061119,59,3,4,2,8021,6.148433333,8,3,3,7,6,4,5,batch_061119 59 3,66,competition
batch_061119,59,3,4,2,9030,6.298933333,9,3,4,7,6,4,5,batch_061119 59 3,66,competition
batch_061119,59,2,6,5,28082,6.31565,15,3,4,7,6,5,5,batch_061119 59 2,65,competition
batch_061119,59,3,4,2,7021,6.41595,10,3,5,7,6,5,5,batch_061119 59 3,66,competition
batch_061119,59,2,6,5,14042,6.549683333,16,3,5,7,6,6,5,batch_061119 59 2,65,competition
batch_061119,59,3,4,2,15046,6.666716667,11,3,6,7,6,6,5,batch_061119 59 3,66,competition
batch_061119,59,2,6,5,10043,6.717066667,17,3,6,7,6,7,5,batch_061119 59 2,65,competition
batch_061119,59,2,6,5,12052,6.917933333,18,3,6,7,6,8,5,batch_061119 59 2,65,competition
batch_061119,59,2,6,5,14047,7.15205,19,3,6,7,6,9,5,batch_061119 59 2,65,competition
batch_061119,59,2,6,5,13037,7.369333333,20,3,6,7,6,10,5,batch_061119 59 2,65,competition
batch_061119,59,2,4,2,15127,8.506416667,21,3,7,7,6,10,5,batch_061119 59 2,65,competition
batch_061119,59,2,4,2,13042,8.723783333,22,3,8,7,6,10,5,batch_061119 59 2,65,competition
batch_061119,59,2,4,2,19072,9.04165,23,3,9,7,6,10,5,batch_061119 59 2,65,competition
batch_061119,59,2,4,2,12057,9.2426,24,3,10,7,6,10,5,batch_061119 59 2,65,competition
batch_061119,59,2,4,2,9047,9.393383333,25,3,11,7,6,10,5,batch_061119 59 2,65,competition
batch_061119,60,2,1,4,19115,0.419466667,1,0,0,0,1,0,0,batch_061119 60 2,68,competition
batch_061119,60,2,1,4,15080,0.6708,2,0,0,0,2,0,0,batch_061119 60 2,68,competition
batch_061119,60,2,1,4,15236,0.924733333,3,0,0,0,3,0,0,batch_061119 60 2,68,competition
batch_061119,60,2,2,2,24064,1.57725,4,0,1,0,3,0,0,batch_061119 60 2,68,competition
batch_061119,60,2,2,2,12066,1.77835,5,0,2,0,3,0,0,batch_061119 60 2,68,competition
batch_061119,60,1,4,3,53319,2.1973,1,0,2,1,3,0,0,batch_061119 60 1,67,competition
batch_061119,60,2,2,2,29158,2.264316667,6,0,3,1,3,0,0,batch_061119 60 2,68,competition
batch_061119,60,1,4,3,16055,2.464883333,2,0,3,2,3,0,0,batch_061119 60 1,67,competition
batch_061119,60,2,3,5,20259,2.73545,7,0,3,2,3,1,0,batch_061119 60 2,68,competition
batch_061119,60,1,4,3,19244,2.785616667,3,0,3,3,3,1,0,batch_061119 60 1,67,competition
batch_061119,60,1,4,3,16053,3.053166667,4,0,3,4,3,1,0,batch_061119 60 1,67,competition
batch_061119,60,2,3,5,20072,3.069983333,8,0,3,4,3,2,0,batch_061119 60 2,68,competition
batch_061119,60,2,3,5,9027,3.220433333,9,0,3,4,3,3,0,batch_061119 60 2,68,competition
batch_061119,60,1,4,3,18062,3.3542,5,0,3,5,3,3,0,batch_061119 60 1,67,competition
batch_061119,60,2,3,5,13044,3.437833333,10,0,3,5,3,4,0,batch_061119 60 2,68,competition
batch_061119,60,1,4,3,17074,3.638766667,6,0,3,6,3,4,0,batch_061119 60 1,67,competition
batch_061119,60,3,2,2,135756,3.638766667,1,0,4,6,3,4,0,batch_061119 60 3,69,competition
batch_061119,60,2,3,5,20080,3.7725,11,0,4,6,3,5,0,batch_061119 60 2,68,competition
batch_061119,60,1,5,6,19141,4.2918,7,0,4,6,3,5,1,batch_061119 60 1,67,competition
batch_061119,60,2,6,1,29121,4.743066667,12,1,4,6,3,5,1,batch_061119 60 2,68,competition
batch_061119,60,1,5,6,28081,4.759816667,8,1,4,6,3,5,2,batch_061119 60 1,67,competition
batch_061119,60,1,5,6,14042,4.99385,9,1,4,6,3,5,3,batch_061119 60 1,67,competition
batch_061119,60,1,5,6,12039,5.1945,10,1,4,6,3,5,4,batch_061119 60 1,67,competition
batch_061119,60,1,5,6,12050,5.395333333,11,1,4,6,3,5,5,batch_061119 60 1,67,competition
batch_061119,60,2,6,1,46172,5.5126,13,2,4,6,3,5,5,batch_061119 60 2,68,competition
batch_061119,60,1,5,6,15058,5.6463,12,2,4,6,3,5,6,batch_061119 60 1,67,competition
batch_061119,60,1,5,6,14048,5.880433333,13,2,4,6,3,5,7,batch_061119 60 1,67,competition
batch_061119,60,1,5,6,8022,6.014133333,14,2,4,6,3,5,8,batch_061119 60 1,67,competition
batch_061119,60,2,5,6,20079,6.064283333,14,2,4,6,3,5,9,batch_061119 60 2,68,competition
batch_061119,60,1,5,6,10026,6.181233333,15,2,4,6,3,5,10,batch_061119 60 1,67,competition
batch_061119,60,1,6,1,23121,7.100983333,16,3,4,6,3,5,10,batch_061119 60 1,67,competition
batch_061119,60,2,1,4,14152,7.2015,15,3,4,6,4,5,10,batch_061119 60 2,68,competition
batch_061119,60,2,1,4,39144,7.8539,16,3,4,6,5,5,10,batch_061119 60 2,68,competition
batch_061119,60,2,1,4,21078,8.2052,17,3,4,6,6,5,10,batch_061119 60 2,68,competition
batch_061119,60,1,2,2,23160,8.272,17,3,5,6,6,5,10,batch_061119 60 1,67,competition
batch_061119,60,1,2,2,19089,8.59015,18,3,6,6,6,5,10,batch_061119 60 1,67,competition
batch_061119,60,2,1,4,26114,8.640433333,18,3,6,6,7,5,10,batch_061119 60 2,68,competition
batch_061119,60,1,2,2,21072,8.94135,19,3,7,6,7,5,10,batch_061119 60 1,67,competition
batch_061119,60,2,1,4,23084,9.025166667,19,3,7,6,8,5,10,batch_061119 60 2,68,competition
batch_061119,60,1,2,2,14045,9.175433333,20,3,8,6,8,5,10,batch_061119 60 1,67,competition
batch_061119,60,2,1,4,14028,9.258966667,20,3,8,6,9,5,10,batch_061119 60 2,68,competition
batch_061119,60,2,1,4,19052,9.5765,21,3,8,6,10,5,10,batch_061119 60 2,68,competition
batch_061119,60,1,2,2,39105,9.827183333,21,3,9,6,10,5,10,batch_061119 60 1,67,competition
batch_061119,60,2,1,4,22060,9.944166667,22,3,9,6,11,5,10,batch_061119 60 2,68,competition
